ablation_id	component_family	scenario	setting_id	repeat	variant_label	n_cells	n_genes	false_signal	false_call	ari	nmi	rare_f1	rare_precision	rare_recall	power_pass	config_whiten	config_pc_rule	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	config_n_permutations	config_tw_alpha	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	cluster_n	selected_hvg_n	strict_signal_pcs	accepted_embedding_pcs	near_edge_candidate_pcs	embedding_pc_stability_min	embedding_pc_stability_median	null_false_positive_rate	selected_edge	mp_edge	tw_edge	runtime_seconds	peak_memory_mb	prevalence	effect_size	batch_states	batch_markers_per_state	batch_dropout_rate	batch_ari	batch_nmi	batch_aware
hvg_rule_spectral_plateau	hvg_selection	batch_effect	planted_states_with_batch_effect	9	spectral plateau HVG	180	360			0.9333950053592779	0.9010364792645726					biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	6	4	120	4	6	3	0.7634421768443127	1.0		2.8761281138137558	2.7325462419132993	2.8761281138137558	2.7611026000231504	6.108293533325195			3.0	12.0	0.1	-0.006649079786574532	0.0005874067756582604	False
embedding_strict_signal	adaptive_embedding	batch_effect	planted_states_with_batch_effect	9	strict signal embedding	180	360			0.9247429058315176	0.8913855034579089					biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		4	4	4	360	4	4	5	1.0	1.0		5.698060020637678	5.4990703615331205	5.698060020637678	2.3224007000098936	6.7482500076293945			3.0	12.0	0.1	-0.0031757738566176533	0.006739739727422843	False
rare_state_guard_off	rare_state_guard	batch_effect	planted_states_with_batch_effect	9	rare-state guard off	180	360			0.9348772440441093	0.924959642060525					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		4	8	3	360	4	8	5	0.7501608338870933	0.9016864740439237		5.698060020637678	5.4990703615331205	5.698060020637678	1.6006275000108872	7.3983306884765625			3.0	12.0	0.1	-0.0067337996393222405	0.0004098281282891513	False
force_min_embedding_pcs_10	no_call_contract	batch_effect	planted_states_with_batch_effect	9	force minimum 10 embedding PCs	180	360			0.840981775724656	0.8208686392865425					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		4	10	4	360	4	10	5	0.6408266950009553	0.842555256764615		5.698060020637678	5.4990703615331205	5.698060020637678	3.0714661000238266	7.600866317749023			3.0	12.0	0.1	-0.005043482859599129	0.001967002711299309	False
whiten_zscore	biwhitening	batch_effect	planted_states_with_batch_effect	9	z-score whitening	180	360			0.12224411220122068	0.16331723652240235					zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		9	10	4	360	9	10	9	0.7996131056523992	1.0		5.223993969121138	5.041559811650934	5.223993969121138	2.955706700013252	8.519701957702637			3.0	12.0	0.1	0.2265034953891471	0.18379991653226846	False
batch_residualized	batch_residualization	batch_effect	planted_states_with_batch_effect	9	batch residualized fit	180	360			0.9016883385521801	0.8808643034079329					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		3	6	4	360	3	6	6	0.7536622326340302	0.967025238869105		5.8362854621227305	5.632468645462608	5.8362854621227305	2.5488439000037033	7.824989318847656			3.0	12.0	0.1	-0.006667805871238982	0.0006512528002935882	True
default_v3_3	reference	realistic_null	library_multinomial_null	10	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.018555553673154	5.8083734366737545	6.018555553673154	0.16845660001854412	4.247532844543457								False
pc_rule_mp_only	pc_calibration	realistic_null	library_multinomial_null	10	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.8083734366737545	5.8083734366737545	6.018555553673154	0.1742528000031598	3.636122703552246								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_multinomial_null	10	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.3333333333333333	5.931206359286289	5.8083734366737545	5.9241597402166475	0.2024892000190448	3.63602352142334								False
hvg_rule_dispersion	hvg_selection	realistic_null	library_multinomial_null	10	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.018555553673154	5.8083734366737545	6.018555553673154	0.1740577000018675	3.63602352142334								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_multinomial_null	10	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.5082779249265705	3.333137913190422	3.5082779249265705	0.16710460002650507	3.6359243392944336								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_multinomial_null	10	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.018555553673154	5.8083734366737545	6.018555553673154	0.17081229999894276	3.6359739303588867								False
rare_state_guard_off	rare_state_guard	realistic_null	library_multinomial_null	10	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.018555553673154	5.8083734366737545	6.018555553673154	0.16863280002144165	3.63602352142334								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_multinomial_null	10	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	4	360	1	10	4	0.6213323285259766	0.6946826928640529		6.018555553673154	5.8083734366737545	6.018555553673154	3.254007499985164	7.943826675415039								False
whiten_zscore	biwhitening	realistic_null	library_multinomial_null	10	z-score whitening	180	360	1.0	1.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	2	4	360	2	2	11	1.0	1.0		5.678816724031632	5.48049908610934	5.678816724031632	1.9982203999825288	7.783749580383301								False
default_v3_3	reference	realistic_null	gene_permutation_null	10	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	120	0	0	0				3.59063592663129	3.4113844443407007	3.59063592663129	0.14584469998953864	4.247308731079102								False
pc_rule_mp_only	pc_calibration	realistic_null	gene_permutation_null	10	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	120	0	0	0				3.4113844443407007	3.4113844443407007	3.59063592663129	0.14761909999651834	3.6363773345947266								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	gene_permutation_null	10	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	120	0	0	0			0.0	3.510131506342513	3.4113844443407007	3.510131506342513	0.22645989997545257	3.6360654830932617								False
hvg_rule_dispersion	hvg_selection	realistic_null	gene_permutation_null	10	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.302820691969714	6.082711367682209	6.302820691969714	0.10043500000028871	3.6360158920288086								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	gene_permutation_null	10	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	120	0	0	0				3.59063592663129	3.4113844443407007	3.59063592663129	0.14248989999759942	3.6363677978515625								False
embedding_strict_signal	adaptive_embedding	realistic_null	gene_permutation_null	10	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	120	0	0	0				3.59063592663129	3.4113844443407007	3.59063592663129	0.1383870999852661	3.6363630294799805								False
rare_state_guard_off	rare_state_guard	realistic_null	gene_permutation_null	10	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	120	0	0	0				3.59063592663129	3.4113844443407007	3.59063592663129	0.1328483000106644	3.6360158920288086								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	gene_permutation_null	10	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		0	10	3	120	0	10	3	0.6760534269633698	0.7180993985575961		3.59063592663129	3.4113844443407007	3.59063592663129	3.219939400005387	6.544977188110352								False
whiten_zscore	biwhitening	realistic_null	gene_permutation_null	10	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.975065783973437	4.775593218937394	4.975065783973437	0.07800000000861473	3.402920722961426								False
default_v3_3	reference	realistic_null	library_stratified_gene_null	10	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.9723168894828005	5.763749535401197	5.9723168894828005	0.11201670000446029	4.24733829498291								False
pc_rule_mp_only	pc_calibration	realistic_null	library_stratified_gene_null	10	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.763749535401197	5.763749535401197	5.9723168894828005	0.1148137999989558	3.636241912841797								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_stratified_gene_null	10	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.0	5.878646289290586	5.763749535401197	5.878646289290586	0.13427309997496195	3.6360387802124023								False
hvg_rule_dispersion	hvg_selection	realistic_null	library_stratified_gene_null	10	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.9723168894828005	5.763749535401197	5.9723168894828005	0.08833090000553057	3.6361379623413086								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_stratified_gene_null	10	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.532290718007229	3.3559519412496206	3.532290718007229	0.14221570000518113	3.6360387802124023								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_stratified_gene_null	10	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.9723168894828005	5.763749535401197	5.9723168894828005	0.10346070001833141	3.635939598083496								False
rare_state_guard_off	rare_state_guard	realistic_null	library_stratified_gene_null	10	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.9723168894828005	5.763749535401197	5.9723168894828005	0.10790490001090802	3.635989189147949								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_stratified_gene_null	10	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	3	360	1	10	6	0.5059212599412908	0.6521584485656171		5.9723168894828005	5.763749535401197	5.9723168894828005	3.294821499992395	7.285552024841309								False
whiten_zscore	biwhitening	realistic_null	library_stratified_gene_null	10	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.965049638330792	5.756736073753707	5.965049638330792	0.06996950000757352	3.898681640625								False
default_v3_3	reference	rare_state_power	prevalence_0.020_effect_6.00	10	default RMTGuard v3.3	180	360			0.07214210603732965	0.21374688697111888	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	6	0.8201206873672884	1.0		6.010763788727037	5.800853778487629	6.010763788727037	2.2630578999815043	7.899497985839844	0.02	6.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	10	MP edge only	180	360			0.07537718003627414	0.22160439433949974	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	2	4	360	2	2	9	1.0	1.0		5.800853778487629	5.800853778487629	6.010763788727037	2.010553300002357	6.823587417602539	0.02	6.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	10	MP + TW + permutation	180	360			0.06349133177260124	0.19608064403506384	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	4	4	360	2	4	7	0.8049133078327498	0.9046936649690501	0.0	5.916490182332307	5.800853778487629	5.916490182332307	2.4992433000006713	7.06446647644043	0.02	6.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	10	dispersion HVG	180	360			0.06349133177260124	0.19608064403506384	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	6	0.770641051176139	0.9410410568186758		6.010763788727037	5.800853778487629	6.010763788727037	2.641196200012928	7.06590461730957	0.02	6.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	10	spectral plateau HVG	180	360			0.054157308439578826	0.18155793673829532	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	120	2	4	2	0.8066075237507873	0.9700216036299675		3.432094461948461	3.260757675864786	3.432094461948461	2.514556400012225	6.148273468017578	0.02	6.0						False
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.020_effect_6.00	10	strict signal embedding	180	360			0.07537718003627414	0.22160439433949974	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	4	360	2	2	6	1.0	1.0		6.010763788727037	5.800853778487629	6.010763788727037	1.9027047000126913	6.821828842163086	0.02	6.0						False
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.020_effect_6.00	10	rare-state guard off	180	360			-0.00242417004543408	0.0014369781553175663	0.04545454545454545	0.023809523809523808	0.5	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	3	3	360	2	3	6	0.767449883403764	1.0		6.010763788727037	5.800853778487629	6.010763788727037	1.4307831000187434	6.98127555847168	0.02	6.0						False
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.020_effect_6.00	10	force minimum 10 embedding PCs	180	360			0.027297737196244957	0.04802068127997959	0.21428571428571427	0.125	0.75	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	3	360	2	10	6	0.5045640676486082	0.7010166537038123		6.010763788727037	5.800853778487629	6.010763788727037	3.06581770000048	7.346617698669434	0.02	6.0						False
whiten_zscore	biwhitening	rare_state_power	prevalence_0.020_effect_6.00	10	z-score whitening	180	360			0.0522764338874353	0.17880862448854118	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	8	0.788808212307347	0.9108326210246634		5.907507695103447	5.701203630536112	5.907507695103447	2.442155199998524	8.064996719360352	0.02	6.0						False
default_v3_3	reference	rare_state_power	prevalence_0.040_effect_4.00	10	default RMTGuard v3.3	180	360			0.13190242077979014	0.3320015990653785	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	4	0.8960865469700524	1.0		6.054136783391714	5.842712086155082	6.054136783391714	2.1342122000060044	7.852272033691406	0.04	4.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	10	MP edge only	180	360			0.09914436857822523	0.26950924599045745	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	5	4	360	2	5	6	0.7637753245371406	0.9291022125116242		5.842712086155082	5.842712086155082	6.054136783391714	2.7648042000073474	7.132236480712891	0.04	4.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	10	MP + TW + permutation	180	360			0.11559570107297668	0.29215191597733386	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	5	4	360	2	5	5	0.7699916408961696	0.9221529824571596	0.0	5.959182909268805	5.842712086155082	5.959182909268805	2.542424800019944	7.163273811340332	0.04	4.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	10	dispersion HVG	180	360			0.07555342668611328	0.24336403618475222	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	4	0.8503497786328744	0.9727837580789394		6.054136783391714	5.842712086155082	6.054136783391714	2.3623603000014555	7.073675155639648	0.04	4.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	10	spectral plateau HVG	180	360			0.11631458709727091	0.2949705575044844	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	2	4	120	2	2	2	1.0	1.0		3.4721213143458547	3.2987863104616935	3.4721213143458547	1.9883246999816038	5.957632064819336	0.04	4.0						False
