dataset_id	ablation_id	component_family	repeat	variant_label	n_cells	n_genes	label_key	batch_key	label_n	batch_n	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	accepted_embedding_pcs	cluster_n	selected_hvg_n	runtime_seconds	peak_memory_mb	label_ari	label_nmi	batch_ari	batch_nmi	config_whiten	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	batch_aware_fit	run_label	subsample_fraction	source_n_cells	subsample_n_cells
kang_ifnb_pbmc	default_v3_3	reference	8	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	13.376196500001242	299.65827560424805	0.7878378720324742	0.7595693062578522	0.0220530369359255	0.0414483880775275	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	8	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	5	2000	11.30726030000369	299.04710960388184	0.4827942067391095	0.6047115651345721	0.0117648867704078	0.0207049638046966	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	8	rare-state guard off	800	15701	cell	batch	8	8	ok		5	6	6	3	2000	11.502231399994344	299.046986579895	0.6458294955161741	0.6741218786491469	0.0198859847323458	0.0331351119631176	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	8	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	4	2000	15.73747189999267	299.0513105392456	0.4835591672789002	0.5284370341381346	0.0113720055040948	0.0151275957674968	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	8	batch residualized fit	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	13.58582999999635	383.5665054321289	0.3726645838766173	0.4991611337927233	0.0074707894714911	0.0141341486718179	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	default_v3_3	reference	9	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	5	5	6	2000	11.445564800000284	299.6579399108887	0.7540860705164802	0.7104406775132497	0.0163993672707239	0.0303027538768357	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	9	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	6	2000	11.03863760000968	299.04663276672363	0.7540860705164802	0.7104406775132497	0.0163993672707239	0.0303027538768357	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	9	rare-state guard off	800	15701	cell	batch	8	8	ok		5	7	7	4	2000	12.31553169999097	299.0466299057007	0.5745889264656483	0.6105550560429948	0.0166039619145912	0.0223606915926322	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	9	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	6	2000	14.431408000004012	299.05156803131104	0.7174983990575915	0.6698942390632825	0.018365705019009	0.0288920031097204	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	9	batch residualized fit	800	15701	cell	batch	8	8	ok		6	8	8	5	2000	15.073501500010025	383.5665054321289	0.547021084878335	0.5900465047220315	0.0071640185343438	0.0179008731380713	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	3	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		16	16	16	8	2000	18.79335130000254	311.7266263961792	0.5538166531408563	0.658448236529404	0.0750022737465294	0.091276726617622	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	3	strict signal embedding	800	16359	cell	batch	13	4	ok		16	16	16	8	2000	17.57795229999465	311.1154451370239	0.5538166531408563	0.658448236529404	0.0750022737465294	0.091276726617622	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	3	rare-state guard off	800	16359	cell	batch	13	4	ok		16	18	18	4	2000	13.950675799991586	311.11519718170166	0.5381715251431041	0.6525725215654659	0.0678168858330106	0.0793318816528546	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	3	force minimum 10 embedding PCs	800	16359	cell	batch	13	4	ok		16	16	16	8	2000	19.804908599995542	311.11506271362305	0.5538166531408563	0.658448236529404	0.0750022737465294	0.091276726617622	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	3	batch residualized fit	800	16359	cell	batch	13	4	ok		15	16	16	6	2000	18.26162119999936	399.640998840332	0.545350961853106	0.6477213190387798	0.0579053101702959	0.0793831348912528	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	4	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	19	19	6	2000	20.16173690000141	311.7261562347412	0.5393736373630877	0.6330376708840647	0.0626569146433685	0.0723931795531143	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	4	strict signal embedding	800	16359	cell	batch	14	4	ok		14	14	14	6	2000	16.32380579999881	311.1148376464844	0.5528758082699758	0.6725959788423375	0.0722504404944673	0.084837944114844	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	4	rare-state guard off	800	16359	cell	batch	14	4	ok		14	17	17	8	2000	13.75905629999761	311.1155300140381	0.5561711278994771	0.6754262852835252	0.0731365339450443	0.0913868564707977	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	4	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		14	17	17	7	2000	18.28336479999416	311.11946868896484	0.5630118367230742	0.6745753382703269	0.0735138969813418	0.0874727205686078	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	4	batch residualized fit	800	16359	cell	batch	14	4	ok		15	21	21	7	2000	19.706239099992672	399.640998840332	0.7177279340887469	0.720667836135874	0.0360138427963275	0.0478525432403119	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	5	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	19	19	7	2000	19.205526199992164	311.7265968322754	0.5389363795400419	0.651220533215232	0.0673838521159446	0.0785891362520783	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	5	strict signal embedding	800	16359	cell	batch	14	4	ok		14	14	14	5	2000	15.158718599996064	311.11549949646	0.5653302977298322	0.6812537478904821	0.080835146430545	0.0929583591829281	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	5	rare-state guard off	800	16359	cell	batch	14	4	ok		14	16	16	7	2000	12.90124960000685	311.11511421203613	0.5521232716009573	0.6680928712608702	0.0822314915072553	0.1003332386365465	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	5	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		14	16	16	7	2000	17.899546000000555	311.1197500228882	0.5570081271410354	0.6737985484278968	0.0749614457050877	0.0873477976908527	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	5	batch residualized fit	800	16359	cell	batch	14	4	ok		15	19	19	5	2000	20.198719400010305	399.640998840332	0.5530157226673258	0.6636058210647592	0.0820344900009535	0.1007139837655626	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	6	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		17	19	19	6	500	21.922583999999915	311.7264671325684	0.6576363786124104	0.6869158286975078	0.032430565427056	0.0421251952257902	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	6	strict signal embedding	800	16359	cell	batch	14	4	ok		17	17	17	7	500	19.706140099995537	311.1151876449585	0.538383618306645	0.6547284305521361	0.0414536792978945	0.0517830116381406	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	6	rare-state guard off	800	16359	cell	batch	14	4	ok		17	20	20	6	500	14.782699600007618	311.1147575378418	0.6703491288835688	0.6887438595724392	0.0312208558534336	0.044945153844034	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	6	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		17	19	19	6	500	23.182594300000343	311.11964416503906	0.6576363786124104	0.6869158286975078	0.032430565427056	0.0421251952257902	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	6	batch residualized fit	800	16359	cell	batch	14	4	ok		15	19	19	8	2000	21.709856200002832	399.640998840332	0.5651750654421129	0.668371711804667	0.0481524274699883	0.0860438424838746	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	7	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	17	17	6	2000	17.865843899999163	311.7263584136963	0.5480220772324299	0.6625160548537726	0.0704851491297471	0.081119970002964	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	7	strict signal embedding	800	16359	cell	batch	13	4	ok		15	15	15	5	2000	16.429539199991268	311.11487102508545	0.5633442750072597	0.6727216425000152	0.0714598008311922	0.0823026876326537	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	7	rare-state guard off	800	16359	cell	batch	13	4	ok		15	15	15	7	2000	12.243559099995764	311.115029335022	0.5514356929242423	0.6588536655342028	0.0697075854264656	0.0851437078636548	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	7	force minimum 10 embedding PCs	800	16359	cell	batch	13	4	ok		15	18	18	6	2000	17.88518739999563	311.1150197982788	0.5544654027465575	0.6650716697555683	0.0723461612902301	0.0842582345100118	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	7	batch residualized fit	800	16359	cell	batch	13	4	ok		15	24	24	8	2000	23.410626400000183	399.640998840332	0.5779084800518306	0.6489222764730919	0.0234967879174237	0.0519499887027589	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	8	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		16	22	22	7	2000	21.853482500009704	311.72644901275635	0.5373756124497104	0.626852579884209	0.0660960469456074	0.0820854139164227	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	8	strict signal embedding	800	16359	cell	batch	14	4	ok		16	16	16	5	2000	18.37870460000704	311.11505031585693	0.520497578234118	0.6621850448528374	0.0735869473350121	0.0847681985636933	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	8	rare-state guard off	800	16359	cell	batch	14	4	ok		16	16	16	5	2000	14.325651799998012	311.1152181625366	0.510919227556257	0.6447092356187976	0.0741513658029111	0.0879139615373495	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	8	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		16	20	20	7	2000	20.886508600000525	311.11541175842285	0.5264209609575381	0.6384699502410689	0.0728753920531983	0.0861581738856787	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	8	batch residualized fit	800	16359	cell	batch	14	4	ok		16	19	19	5	2000	21.69185560000188	399.640998840332	0.5304879795409913	0.6466050834997915	0.0646871773689784	0.0735586976365376	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	9	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	17	17	5	2000	17.784717700007604	311.7266845703125	0.560730552158108	0.6734173161439354	0.0686863231173149	0.0765312571985672	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	9	strict signal embedding	800	16359	cell	batch	14	4	ok		15	15	15	5	2000	16.103177099997993	311.1153316497803	0.5642893761619228	0.6742466119648997	0.07020634703484	0.0785482183508994	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	9	rare-state guard off	800	16359	cell	batch	14	4	ok		15	18	18	11	2000	12.209507899999153	311.11549949646	0.5607643575483099	0.6692205682751482	0.0685003803066455	0.0854667211256277	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	9	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		15	20	20	7	2000	21.817338100008783	311.1193389892578	0.4777945179913311	0.6361668047711613	0.1215555120950803	0.1547135051179991	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	9	batch residualized fit	800	16359	cell	batch	14	4	ok		15	22	22	11	2000	24.66074700000172	399.640998840332	0.7239350535702048	0.7312271357415274	0.0107831299677453	0.0270176755080839	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	0	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.6326788000005763	254.1658935546875	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	embedding_strict_signal	adaptive_embedding	0	strict signal embedding	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.6200497999961954	252.93900871276853	0.0	0.0			biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	rare_state_guard_off	rare_state_guard	0	rare-state guard off	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7481658000033349	252.93762969970703	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	force_min_embedding_pcs_10	no_call_contract	0	force minimum 10 embedding PCs	800	13187	cell	batch	11	1	ok		1	10	10	4	2000	22.730901200004155	252.93738079071045	0.128146621080994	0.2035771247508939			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	batch_residualized	batch_residualization	0	batch residualized fit	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.961037100001704	402.7023162841797	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	1	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.889186200001859	253.5488004684448	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	embedding_strict_signal	adaptive_embedding	1	strict signal embedding	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.835640300007072	252.9375505447388	0.0	0.0			biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	rare_state_guard_off	rare_state_guard	1	rare-state guard off	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.8446369000012053	252.93718910217285	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	force_min_embedding_pcs_10	no_call_contract	1	force minimum 10 embedding PCs	800	13187	cell	batch	11	1	ok		1	10	10	4	2000	19.83232249999128	252.93728828430176	0.0967763777206533	0.172497397141244			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	batch_residualized	batch_residualization	1	batch residualized fit	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	2.0340846000035526	402.701774597168	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	2	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.8748115999915167	253.54838943481445	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
pbmc68k_zheng2017	embedding_strict_signal	adaptive_embedding	2	strict signal embedding	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.8048792000045069	252.93750095367432	0.0	0.0			biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
